adopted,animal_type,sex,intake_condition,intake_type,age_years
0,cat,Female,under age/weight,stray,0.019164955509924708
0,cat,Neutered,ill moderate,stray,9.00205338809035
0,cat,Female,under age/weight,stray,0.019164955509924708
1,cat,Neutered,injured severe,stray,0.16700889801505817
1,dog,Spayed,injured mild,stray,1.998631074606434
1,dog,Neutered,normal,stray,4
1,cat,Neutered,fractious,owner surrender,1.5195071868583163
0,cat,Female,under age/weight,stray,0
1,dog,Spayed,normal,stray,0.33401779603011633
1,dog,Neutered,normal,stray,0.4928131416837782
0,cat,Male,normal,stray,0.4134154688569473
0,dog,Neutered,normal,stray,0.4188911704312115
1,cat,Male,normal,stray,0.10403832991101986
0,dog,Male,normal,stray,4
0,dog,Female,under age/weight,owner surrender,0.02190280629705681
0,dog,Female,under age/weight,owner surrender,0.02190280629705681
1,cat,Spayed,ill severe,stray,0.999315537303217
0,reptile,Unknown,normal,other,0.2518822724161533
0,cat,Female,under age/weight,stray,0.10130047912388775
0,cat,Male,under age/weight,stray,0.08487337440109514
1,dog,Neutered,normal,stray,0.6652977412731006
0,dog,Male,injured mild,stray,3.994524298425736
0,cat,Male,injured severe,stray,3.0006844626967832
0,cat,Female,ill severe,stray,0.2518822724161533
0,cat,Female,under age/weight,stray,0.008213552361396304
0,dog,Female,normal,stray,1.002053388090349
0,cat,Male,under age/weight,stray,0.08487337440109514
0,cat,Neutered,normal,stray,0.08487337440109514
0,cat,Male,under age/weight,stray,0.08487337440109514
0,cat,Male,normal,stray,0.04654346338124572
0,dog,Spayed,ill moderate,owner surrender,10.590006844626968
0,dog,Male,normal,owner surrender,1.0841889117043122
0,cat,Spayed,fractious,stray,0.999315537303217
0,cat,Male,ill moderate,stray,6.997946611909651
0,dog,Female,normal,owner surrender,0.837782340862423
0,cat,Female,ill severe,stray,2.9979466119096507
0,cat,Female,normal,stray,0.16700889801505817
1,cat,Neutered,normal,stray,0.16700889801505817
0,cat,Female,normal,stray,0.16700889801505817
1,dog,Female,other,owner surrender,5.867214236824093
0,cat,Male,under age/weight,stray,0.008213552361396304
0,dog,Female,normal,stray,0.9965776865160849
0,cat,Male,under age/weight,stray,0.008213552361396304
0,cat,Spayed,normal,owner surrender,7.707049965776865
0,cat,Spayed,normal,stray,3.3374401095140316
0,dog,Spayed,other,stray,11.46611909650924
0,cat,Neutered,feral,stray,2.001368925393566
1,cat,Spayed,under age/weight,stray,0.07118412046543464
0,cat,Spayed,normal,stray,3.0006844626967832
0,cat,Spayed,normal,stray,2.9979466119096507
0,dog,Female,normal,stray,2.5845311430527036
0,cat,Female,injured severe,stray,0.12594113620807665
1,cat,Spayed,under age/weight,stray,0.04106776180698152
0,dog,Neutered,normal,owner surrender,4.960985626283367
1,dog,Neutered,normal,stray,2.9979466119096507
1,dog,Neutered,normal,owner surrender,0.999315537303217
0,cat,Female,injured severe,stray,3.0006844626967832
0,cat,Female,under age/weight,stray,0.08487337440109514
0,dog,Female,normal,stray,2.001368925393566
1,cat,Neutered,under age/weight,stray,0.057494866529774126
0,reptile,Unknown,under age/weight,stray,4.999315537303217
0,cat,Neutered,fractious,stray,5.9986310746064335
0,dog,Female,normal,stray,0.2464065708418891
0,cat,Male,normal,stray,0.16700889801505817
0,dog,Female,normal,stray,0.24914442162902123
1,dog,Spayed,normal,stray,0.9938398357289527
0,cat,Neutered,under age/weight,stray,0.16700889801505817
1,dog,Neutered,normal,stray,4
0,dog,Male,normal,stray,0.9336071184120466
1,cat,Spayed,under age/weight,stray,0.08487337440109514
1,cat,Spayed,under age/weight,stray,0.024640657084188913
0,dog,Female,other,stray,4.999315537303217
1,dog,Neutered,normal,owner surrender,1.0157426420260096
1,dog,Neutered,normal,stray,2.001368925393566
0,cat,Female,injured moderate,stray,4.999315537303217
1,dog,Spayed,normal,owner surrender,0.6652977412731006
1,cat,Spayed,normal,stray,3.0006844626967832
0,dog,Female,normal,stray,4
0,dog,Female,normal,stray,3.0006844626967832
0,dog,Female,injured severe,owner surrender,0.4106776180698152
0,cat,Female,ill moderate,stray,0.06023271731690623
1,cat,Spayed,normal,stray,0.2518822724161533
0,dog,Female,normal,stray,4
1,cat,Neutered,normal,stray,0.2518822724161533
0,dog,Female,normal,stray,10.001368925393566
1,dog,Neutered,normal,owner surrender,0.5037645448323066
0,cat,Neutered,injured severe,stray,3.0006844626967832
0,dog,Male,normal,owner surrender,0.7474332648870636
1,cat,Neutered,injured moderate,owner surrender,2.9897330595482545
0,cat,Neutered,ill mild,stray,4
1,cat,Female,under age/weight,stray,0.0027378507871321013
0,cat,Neutered,ill mild,stray,4.963723477070499
0,cat,Female,under age/weight,stray,0.0027378507871321013
1,dog,Neutered,normal,stray,2.9979466119096507
0,cat,Spayed,normal,stray,2.001368925393566
0,cat,Female,under age/weight,stray,0.008213552361396304
0,cat,Female,under age/weight,stray,0.08487337440109514
0,cat,Female,normal,stray,2.9979466119096507
0,cat,Spayed,normal,stray,0.13141683778234087
0,cat,Male,under age/weight,stray,0.12320328542094455
0,cat,Unknown,under age/weight,stray,0.038329911019849415
0,cat,Unknown,ill severe,stray,0.16700889801505817
0,cat,Unknown,under age/weight,stray,0.038329911019849415
0,cat,Unknown,under age/weight,stray,0.0054757015742642025
0,cat,Female,under age/weight,stray,0.057494866529774126
0,cat,Female,under age/weight,stray,0.16700889801505817
0,cat,Female,normal,stray,1.998631074606434
0,cat,Neutered,normal,stray,3.0006844626967832
0,dog,Neutered,normal,stray,3.0006844626967832
0,cat,Neutered,fractious,stray,0.999315537303217
1,dog,Spayed,normal,return,1.0704996577686516
0,cat,Neutered,normal,stray,7.939767282683094
0,cat,Female,under age/weight,stray,0.057494866529774126
0,cat,Male,under age/weight,stray,0.057494866529774126
0,rabbit,Unknown,under age/weight,stray,0.038329911019849415
0,cat,Female,ill mild,owner surrender,2.001368925393566
0,cat,Spayed,normal,stray,0.16700889801505817
0,cat,Male,ill moderate,stray,2.001368925393566
0,dog,Male,ill mild,stray,2.8281998631074607
0,cat,Female,under age/weight,stray,0.09856262833675565
0,cat,Spayed,fractious,stray,0.999315537303217
0,dog,Male,normal,stray,0.999315537303217
0,cat,Male,under age/weight,stray,0.038329911019849415
0,cat,Male,under age/weight,stray,0.038329911019849415
0,cat,Female,ill mild,stray,0.05201916495550993
0,cat,Female,under age/weight,stray,0.038329911019849415
0,cat,Female,under age/weight,stray,0.038329911019849415
0,dog,Female,normal,owner surrender,5.9986310746064335
0,dog,Male,normal,stray,0.999315537303217
0,cat,Male,normal,stray,0.33401779603011633
0,dog,Neutered,normal,confiscate,8
0,cat,Male,normal,stray,0.33401779603011633
1,cat,Neutered,normal,stray,0.33127994524298426
0,cat,Male,injured moderate,stray,8
0,dog,Neutered,injured mild,stray,0.999315537303217
0,cat,Spayed,fractious,stray,1.998631074606434
0,cat,Male,normal,stray,0.06844626967830253
1,dog,Female,normal,stray,9.998631074606434
0,dog,Female,normal,stray,3.0006844626967832
1,cat,Spayed,injured moderate,stray,4
0,dog,Female,normal,owner surrender,3.6878850102669403
0,dog,Male,normal,confiscate,0.999315537303217
1,cat,Unknown,normal,stray,0.16700889801505817
0,cat,Male,normal,stray,0.16700889801505817
1,cat,Spayed,normal,stray,0.24914442162902123
0,dog,Male,normal,other,2.3134839151266258
1,cat,Neutered,normal,stray,0.6680355920602327
1,cat,Female,normal,stray,0.33401779603011633
0,dog,Male,ill moderate,stray,0.7474332648870636
0,dog,Neutered,normal,stray,5.6591375770020536
0,dog,Male,normal,stray,0.785763175906913
0,dog,Neutered,normal,stray,4.960985626283367
1,cat,Spayed,normal,stray,0.2518822724161533
0,dog,Male,ill severe,stray,0.08487337440109514
0,cat,Male,under age/weight,stray,0.09856262833675565
1,cat,Neutered,ill mild,owner surrender,0.840520191649555
0,cat,Neutered,normal,stray,7.964407939767283
0,dog,Male,injured severe,stray,3.0006844626967832
0,cat,Neutered,normal,welfare seized,7.115674195756331
0,cat,Female,under age/weight,stray,0.03559206023271732
1,dog,Neutered,normal,welfare seized,4.991101984941821
0,cat,Spayed,normal,welfare seized,5.117043121149897
0,dog,Male,normal,stray,4
0,cat,Neutered,normal,welfare seized,6.997946611909651
0,cat,Spayed,normal,stray,1.002053388090349
0,dog,Spayed,normal,other,9.776865160848734
0,cat,Spayed,normal,stray,4.988364134154689
0,cat,Female,ill mild,stray,0.2080766598220397
0,dog,Spayed,normal,stray,2.5023956194387407
0,cat,Neutered,fractious,stray,0.049281314168377825
0,dog,Neutered,injured mild,stray,6.0013689253935665
0,cat,Female,fractious,stray,0.999315537303217
0,dog,Male,normal,stray,0.8186173853524983
1,cat,Female,normal,stray,0.16700889801505817
1,dog,Female,other,owner surrender,3.0006844626967832
1,dog,Neutered,normal,owner surrender,4.999315537303217
0,dog,Male,injured moderate,stray,11.000684462696784
1,cat,Neutered,normal,stray,0.5065023956194388
0,cat,Male,ill mild,stray,0.08487337440109514
0,cat,Unknown,under age/weight,stray,0.019164955509924708
1,rabbit,Neutered,normal,stray,0.2518822724161533
0,cat,Female,ill severe,stray,12
0,cat,Spayed,normal,stray,0.42984257357973993
0,cat,Female,under age/weight,stray,0.10951403148528405
0,dog,Neutered,other,welfare seized,9.952087611225188
0,cat,Male,under age/weight,stray,0.10951403148528405
0,cat,Male,under age/weight,stray,0.10951403148528405
0,cat,Male,normal,stray,0.16700889801505817
0,cat,Male,normal,stray,0.16700889801505817
0,cat,Female,injured severe,stray,0.999315537303217
0,cat,Unknown,under age/weight,stray,0.08487337440109514
0,cat,Female,normal,owner surrender,1.998631074606434
0,cat,Male,normal,owner surrender,1.998631074606434
0,cat,Female,injured moderate,stray,2.001368925393566
1,dog,Spayed,normal,welfare seized,0.999315537303217
0,cat,Spayed,fractious,stray,5.002053388090349
0,cat,Spayed,injured moderate,stray,0.6625598904859685
0,dog,Spayed,normal,owner surrender,14.009582477754963
0,cat,Neutered,under age/weight,stray,0.024640657084188913
0,dog,Neutered,other,welfare seized,6.38466803559206
0,cat,Male,under age/weight,stray,0.024640657084188913
0,cat,Male,under age/weight,stray,0.024640657084188913
0,cat,Unknown,under age/weight,stray,0.08487337440109514
0,cat,Spayed,fractious,stray,4.999315537303217
0,cat,Spayed,normal,stray,3.0006844626967832
0,cat,Female,normal,stray,0.08213552361396304
0,cat,Unknown,under age/weight,stray,0.08487337440109514
1,cat,Spayed,normal,stray,0.4188911704312115
0,cat,Female,normal,stray,0.08213552361396304
0,cat,Unknown,ill severe,stray,0.12594113620807665
1,cat,Spayed,normal,owner surrender,3.0006844626967832
0,cat,Neutered,under age/weight,stray,0.16700889801505817
0,cat,Male,injured moderate,stray,0.16700889801505817
0,cat,Male,under age/weight,stray,0.008213552361396304
0,dog,Neutered,normal,owner surrender,1.7494866529774127
1,cat,Neutered,ill mild,stray,3.0006844626967832
0,cat,Male,injured moderate,stray,3.0006844626967832
0,cat,Neutered,fractious,stray,2.9979466119096507
0,cat,Neutered,fractious,stray,4
0,cat,Male,under age/weight,stray,0.07392197125256673
1,cat,Spayed,under age/weight,welfare seized,0.008213552361396304
1,dog,Neutered,normal,owner surrender,6.997946611909651
0,dog,Spayed,normal,stray,5.9958932238193015
0,dog,Male,normal,stray,4.999315537303217
0,dog,Male,normal,stray,5.002053388090349
0,cat,Male,under age/weight,stray,0.0027378507871321013
0,dog,Male,normal,stray,2.001368925393566
0,dog,Neutered,normal,stray,7.000684462696783
0,cat,Unknown,ill severe,stray,0.08487337440109514
0,dog,Female,normal,stray,1.998631074606434
0,cat,Female,under age/weight,stray,0.08213552361396304
1,cat,Female,under age/weight,stray,0.038329911019849415
0,cat,Male,under age/weight,stray,0.08487337440109514
0,cat,Unknown,under age/weight,stray,0.01642710472279261
0,dog,Male,normal,welfare seized,0.33127994524298426
1,cat,Female,under age/weight,stray,0.057494866529774126
1,cat,Female,under age/weight,stray,0
1,cat,Spayed,normal,stray,1.998631074606434
0,dog,Female,normal,welfare seized,2.9979466119096507
0,dog,Female,normal,confiscate,1.998631074606434
0,dog,Spayed,normal,stray,1.7084188911704312
1,cat,Spayed,normal,owner surrender,0.999315537303217
0,cat,Spayed,fractious,stray,0.999315537303217
0,cat,Spayed,injured moderate,stray,5.946611909650924
0,cat,Unknown,under age/weight,stray,0.08487337440109514
1,dog,Neutered,normal,stray,0.7474332648870636
0,cat,Unknown,under age/weight,stray,0.024640657084188913
0,rabbit,Unknown,under age/weight,stray,0.04106776180698152
0,cat,Male,normal,confiscate,0.04106776180698152
0,rabbit,Unknown,under age/weight,stray,0.04106776180698152
1,cat,Neutered,normal,stray,0.16700889801505817
0,dog,Male,normal,stray,2.0095824777549622
0,cat,Neutered,ill mild,stray,0.2518822724161533
0,dog,Male,normal,welfare seized,4.999315537303217
1,dog,Female,normal,stray,0.9856262833675564
0,dog,Spayed,normal,owner surrender,14.302532511978097
0,cat,Spayed,injured severe,stray,0.33401779603011633
0,dog,Female,injured moderate,owner surrender,0.999315537303217
1,cat,Neutered,ill moderate,stray,1.998631074606434
1,cat,Spayed,normal,stray,0.4161533196440794
1,cat,Neutered,ill moderate,return,2.0643394934976045
0,dog,Male,normal,stray,12.999315537303216
0,cat,Neutered,normal,stray,0.12594113620807665
0,cat,Neutered,normal,stray,0.12320328542094455
0,dog,Male,ill severe,stray,4
1,cat,Spayed,normal,owner surrender,0.999315537303217
0,dog,Neutered,normal,stray,4
0,dog,Neutered,normal,stray,11.304585900068446
0,cat,Male,under age/weight,stray,0.06023271731690623
0,dog,Male,injured moderate,stray,0.7474332648870636
0,cat,Female,ill mild,stray,0.16153319644079397
0,cat,Female,under age/weight,stray,0.08487337440109514
1,dog,Female,other,stray,0.7091033538672142
0,dog,Male,ill mild,stray,8
0,cat,Male,under age/weight,stray,0.08487337440109514
0,cat,Neutered,normal,stray,2.9979466119096507
1,dog,Neutered,normal,stray,0.7501711156741958
0,dog,Spayed,normal,stray,12.229979466119097
1,cat,Female,under age/weight,stray,0.08213552361396304
1,cat,Spayed,normal,stray,2.001368925393566
1,cat,Female,normal,stray,0.24914442162902123
0,cat,Female,normal,stray,0.08213552361396304
1,dog,Neutered,injured mild,stray,6.992470910335387
1,cat,Male,normal,stray,0.24914442162902123
1,cat,Male,normal,stray,0.24914442162902123
1,cat,Neutered,normal,stray,0.16700889801505817
0,cat,Spayed,fractious,stray,1.998631074606434
0,cat,Male,under age/weight,stray,0.057494866529774126
0,dog,Female,normal,stray,7.000684462696783
0,dog,Male,normal,stray,1.998631074606434
0,cat,Spayed,fractious,stray,1.998631074606434
0,dog,Neutered,normal,stray,0.9965776865160849
1,cat,Spayed,normal,stray,0.2080766598220397
1,cat,Spayed,injured severe,stray,1.002053388090349
1,cat,Spayed,normal,stray,0.2080766598220397
0,cat,Neutered,normal,return,0.38329911019849416
0,cat,Female,normal,stray,0.1697467488021903
0,dog,Female,normal,other,4.068446269678303
1,dog,Spayed,injured mild,stray,3.991786447638604
1,cat,Neutered,normal,welfare seized,0.49555099247091033
0,dog,Female,normal,confiscate,0.4188911704312115
1,dog,Neutered,normal,stray,0.999315537303217
0,cat,Male,ill moderate,stray,0.08213552361396304
0,cat,Neutered,other,stray,0.10403832991101986
0,cat,Spayed,other,stray,0.10403832991101986
0,cat,Male,ill moderate,stray,5.002053388090349
1,dog,Female,normal,stray,8.731006160164272
0,dog,Spayed,normal,owner surrender,1.2402464065708418
0,cat,Male,ill mild,stray,0.10130047912388775
0,dog,Neutered,normal,stray,11.000684462696784
0,cat,Unknown,injured moderate,stray,0.5037645448323066
0,cat,Neutered,normal,stray,0.5037645448323066
1,dog,Neutered,normal,stray,1.998631074606434
1,cat,Spayed,normal,stray,0.865160848733744
0,dog,Female,ill mild,owner surrender,9.998631074606434
1,cat,Female,under age/weight,stray,0.16700889801505817
0,cat,Male,ill severe,stray,2.001368925393566
1,rabbit,Neutered,normal,stray,1.998631074606434
0,cat,Female,normal,stray,4.999315537303217
0,dog,Female,normal,stray,9.995893223819301
1,dog,Spayed,normal,stray,2.9952087611225187
0,dog,Male,normal,stray,5.002053388090349
0,cat,Male,under age/weight,stray,0.08213552361396304
0,cat,Male,under age/weight,stray,0.08213552361396304
0,cat,Male,injured moderate,stray,4.999315537303217
1,cat,Spayed,normal,stray,0.4188911704312115
0,cat,Female,under age/weight,stray,0.08213552361396304
0,cat,Female,under age/weight,stray,0.06570841889117043
0,cat,Male,under age/weight,stray,0.12320328542094455
0,reptile,Female,normal,owner surrender,9.99315537303217
0,reptile,Male,normal,owner surrender,4.993839835728953
0,cat,Female,ill severe,stray,1.002053388090349
1,dog,Spayed,normal,owner surrender,0.999315537303217
0,dog,Male,normal,owner surrender,0.919917864476386
0,cat,Spayed,under age/weight,stray,0.049281314168377825
0,cat,Female,normal,stray,0.33401779603011633
0,cat,Neutered,under age/weight,stray,0.049281314168377825
0,dog,Neutered,injured moderate,stray,9.998631074606434
0,dog,Female,normal,stray,2.001368925393566
0,cat,Female,injured moderate,stray,0.4161533196440794
0,cat,Male,under age/weight,stray,0.05475701574264202
1,dog,Neutered,normal,return,3.060917180013689
0,dog,Female,ill mild,stray,0.33675564681724846
1,dog,Neutered,normal,stray,0.999315537303217
0,cat,Spayed,normal,stray,2.9979466119096507
0,cat,Unknown,ill severe,stray,4
0,dog,Male,normal,stray,0.999315537303217
1,dog,Spayed,injured moderate,stray,0.5585215605749486
0,dog,Female,other,stray,0.13415468856947296
0,dog,Female,under age/weight,stray,0.13415468856947296
