adopted,animal_type,sex,intake_condition,intake_type,age_years,age_scaled
0,cat,Male,under age/weight,stray,0.09308692676249145,-0.6986408213737941
0,dog,Male,under age/weight,stray,0.010951403148528405,-0.7237415722098797
0,cat,Male,injured moderate,stray,0.2464065708418891,-0.6517860864797679
0,rabbit,Spayed,normal,stray,0.49828884325804246,-0.5748104505824391
0,cat,Female,normal,stray,0.038329911019849415,-0.7153746552645178
0,cat,Spayed,normal,owner surrender,0.999315537303217,-0.42169587048231766
0,cat,Male,ill mild,stray,11.000684462696784,2.634738889658358
0,dog,Male,injured mild,owner surrender,4.999315537303217,0.8007106952350455
0,cat,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Unknown,normal,stray,0.4188911704312115,-0.5990745097239883
0,cat,Female,under age/weight,stray,0.04380561259411362,-0.7137012718754454
0,dog,Spayed,normal,stray,13.264887063655031,3.3266829210397812
0,cat,Spayed,normal,stray,0.37782340862423,-0.6116248851420312
0,dog,Male,normal,stray,4.999315537303217,0.8007106952350455
0,dog,Neutered,normal,stray,10.001368925393566,2.329346421152651
0,cat,Female,ill severe,stray,0.999315537303217,-0.42169587048231766
0,rabbit,Spayed,other,stray,0.487337440109514,-0.5781572173605838
0,cat,Unknown,under age/weight,stray,0.0054757015742642025,-0.725414955598952
0,rabbit,Unknown,injured severe,stray,0.999315537303217,-0.42169587048231766
0,dog,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Neutered,injured severe,stray,0.999315537303217,-0.42169587048231766
0,dog,Male,normal,stray,0.16700889801505817,-0.6760501456213172
0,dog,Spayed,normal,other,2.001368925393566,-0.11546671028207477
0,cat,Female,ill severe,stray,9.998631074606434,2.328509729458115
0,cat,Spayed,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,dog,Male,normal,stray,0.999315537303217,-0.42169587048231766
0,dog,Spayed,normal,stray,10.99520876112252,2.633065506269286
0,dog,Spayed,normal,stray,9.100616016427105,2.0540748536502473
0,cat,Spayed,under age/weight,stray,0.09582477754962354,-0.6978041296792579
0,dog,Female,under age/weight,stray,0.11498973305954825,-0.6919472878175047
0,dog,Male,injured mild,owner surrender,4.084873374401095,0.5212556692599603
0,dog,Male,normal,stray,3.0006844626967832,0.189925758223632
0,cat,Unknown,injured severe,stray,0.08487337440109514,-0.7011508964574027
0,cat,Female,normal,owner surrender,1.943874058863792,-0.1330372358673346
0,cat,Male,under age/weight,stray,0.09034907597535935,-0.6994775130683303
0,guinea pig,Male,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Female,normal,stray,0.16700889801505817,-0.6760501456213172
0,cat,Male,under age/weight,stray,0.07939767282683094,-0.7028242798464751
0,cat,Unknown,under age/weight,stray,0.0054757015742642025,-0.725414955598952
0,dog,Male,normal,stray,0,-0.7270883389880244
0,dog,Male,injured moderate,stray,12,2.9401313581640647
0,cat,Male,normal,stray,0.16700889801505817,-0.6760501456213172
0,cat,Female,normal,stray,0.09034907597535935,-0.6994775130683303
0,cat,Male,under age/weight,stray,0.0027378507871321013,-0.7262516472934881
0,dog,Female,injured severe,stray,12,2.9401313581640647
0,cat,Neutered,injured severe,stray,1.998631074606434,-0.11630340197661093
0,dog,Neutered,normal,owner surrender,4.837782340862423,0.7513458852574106
0,dog,Female,ill mild,stray,9.998631074606434,2.328509729458115
0,cat,Unknown,ill severe,stray,0.12320328542094455,-0.6894372127338961
0,cat,Unknown,under age/weight,stray,0.008213552361396304,-0.7245782639044158
0,cat,Male,normal,stray,0.5037645448323066,-0.5731370671933667
0,cat,Unknown,normal,stray,0.04106776180698152,-0.7145379635699817
0,cat,Neutered,feral,stray,0.999315537303217,-0.42169587048231766
0,dog,Female,under age/weight,stray,0.188911704312115,-0.6693566120650277
0,cat,Male,under age/weight,stray,0.10130047912388775,-0.6961307462901856
0,cat,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
0,rabbit,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Male,normal,stray,0.16700889801505817,-0.6760501456213172
0,cat,Male,normal,stray,4,0.4953182267293386
0,dog,Female,injured moderate,stray,0.999315537303217,-0.42169587048231766
0,cat,Female,other,stray,0.999315537303217,-0.42169587048231766
0,cat,Female,under age/weight,stray,0.057494866529774126,-0.7095178134027644
0,cat,Female,normal,stray,0.4188911704312115,-0.5990745097239883
0,cat,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Spayed,ill severe,stray,7.72621492128679,1.6340556229930834
0,cat,Male,ill severe,stray,1.998631074606434,-0.11630340197661093
0,dog,Female,ill mild,stray,12.424366872005475,3.069818570817173
0,cat,Unknown,injured severe,stray,0.08487337440109514,-0.7011508964574027
0,dog,Spayed,ill moderate,owner surrender,2.1492128678986995,-0.0702853587771209
0,cat,Male,ill moderate,stray,0.33401779603011633,-0.62501195225461
0,dog,Male,normal,stray,0.16700889801505817,-0.6760501456213172
0,dog,Neutered,injured mild,stray,12.785763175906913,3.180261874495949
0,dog,Male,normal,stray,13.998631074606434,3.5509162951754782
0,cat,Female,normal,stray,0.999315537303217,-0.42169587048231766
0,cat,Spayed,normal,stray,0.057494866529774126,-0.7095178134027644
0,cat,Male,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Male,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Female,normal,stray,6.0013689253935665,1.1069398554352883
0,cat,Spayed,normal,stray,4.999315537303217,0.8007106952350455
0,dog,Female,normal,stray,0.5037645448323066,-0.5731370671933667
0,cat,Male,normal,stray,0.16700889801505817,-0.6760501456213172
0,dog,Female,normal,stray,4,0.4953182267293386
0,cat,Female,under age/weight,stray,0.13141683778234087,-0.6869271376502876
0,dog,Female,other,stray,0.13415468856947296,-0.6860904459557513
0,cat,Female,normal,stray,0.049281314168377825,-0.7120278884863731
0,cat,Spayed,normal,stray,0.44353182751540043,-0.5915442844731628
0,dog,Spayed,normal,other,5.9986310746064335,1.106103163740752
0,cat,Male,under age/weight,stray,0.11225188227241616,-0.6927839795120408
0,cat,Male,under age/weight,stray,0.03559206023271732,-0.716211346959054
0,dog,Male,ill severe,stray,0.999315537303217,-0.42169587048231766
0,cat,Neutered,under age/weight,stray,0.05475701574264202,-0.7103545050973008
0,dog,Female,normal,stray,2.001368925393566,-0.11546671028207477
0,dog,Male,injured moderate,stray,2.001368925393566,-0.11546671028207477
0,dog,Neutered,normal,stray,9.998631074606434,2.328509729458115
0,cat,Male,under age/weight,stray,0.11772758384668036,-0.6911105961229685
0,dog,Male,normal,welfare seized,8.999315537303216,2.023117260952408
0,guinea pig,Female,normal,stray,0.5037645448323066,-0.5731370671933667
0,cat,Spayed,normal,welfare seized,1.9657768651608487,-0.12634370231104514
0,cat,Female,under age/weight,stray,0.008213552361396304,-0.7245782639044158
0,cat,Male,ill mild,stray,0.33401779603011633,-0.62501195225461
0,dog,Spayed,normal,stray,4.999315537303217,0.8007106952350455
0,dog,Unknown,under age/weight,stray,0,-0.7270883389880244
0,cat,Unknown,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,cat,Female,under age/weight,stray,0.11498973305954825,-0.6919472878175047
0,cat,Male,under age/weight,stray,0.08213552361396304,-0.7019875881519388
0,dog,Female,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Male,under age/weight,stray,0.11225188227241616,-0.6927839795120408
0,cat,Female,normal,owner surrender,0.999315537303217,-0.42169587048231766
0,cat,Spayed,normal,owner surrender,2.746064339493498,0.11211343063176701
0,dog,Male,normal,stray,0.5010266940451745,-0.5739737588879029
0,dog,Female,normal,stray,4,0.4953182267293386
0,cat,Male,under age/weight,stray,0.16700889801505817,-0.6760501456213172
0,cat,Unknown,ill moderate,stray,0.5010266940451745,-0.5739737588879029
0,cat,Male,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Female,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Female,under age/weight,stray,0.09856262833675565,-0.6969674379847217
0,cat,Unknown,under age/weight,stray,0.04106776180698152,-0.7145379635699817
0,cat,Male,under age/weight,stray,0.12046543463381246,-0.6902739044284324
0,cat,Neutered,injured severe,stray,9.00205338809035,2.0239539526469446
0,cat,Female,under age/weight,stray,0.04654346338124572,-0.7128645801809093
0,cat,Unknown,under age/weight,stray,0.06023271731690623,-0.7086811217082283
0,dog,Female,normal,stray,2.294318959616701,-0.02594069896670322
0,dog,Male,injured mild,stray,5.9986310746064335,1.106103163740752
0,cat,Male,under age/weight,stray,0.057494866529774126,-0.7095178134027644
0,cat,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Unknown,under age/weight,stray,0.010951403148528405,-0.7237415722098797
0,dog,Female,injured severe,stray,0.999315537303217,-0.42169587048231766
0,cat,Male,other,confiscate,14.001368925393566,3.551752986870014
0,cat,Female,under age/weight,stray,0.10130047912388775,-0.6961307462901856
0,cat,Female,normal,stray,0.09582477754962354,-0.6978041296792579
0,cat,Male,under age/weight,stray,0.057494866529774126,-0.7095178134027644
0,cat,Male,under age/weight,stray,0.06570841889117043,-0.707007738319156
0,dog,Neutered,normal,stray,12.02464065708419,2.9476615834148907
0,cat,Neutered,injured moderate,stray,2.9979466119096507,0.1890890665290957
0,dog,Female,under age/weight,other,0.030116358658453114,-0.7178847303481263
0,cat,Unknown,under age/weight,stray,0.0027378507871321013,-0.7262516472934881
0,dog,Neutered,normal,stray,8,1.7177247924467018
0,dog,Female,other,stray,9.998631074606434,2.328509729458115
0,cat,Male,under age/weight,stray,0.09856262833675565,-0.6969674379847217
0,dog,Female,normal,stray,0.33401779603011633,-0.62501195225461
0,cat,Neutered,feral,stray,0.6652977412731006,-0.523772257215732
0,dog,Male,normal,owner surrender,3.0006844626967832,0.189925758223632
0,dog,Neutered,normal,confiscate,7.000684462696783,1.4123323239409948
0,cat,Male,under age/weight,stray,0.057494866529774126,-0.7095178134027644
0,dog,Spayed,normal,welfare seized,0.999315537303217,-0.42169587048231766
0,cat,Female,injured severe,stray,0.5037645448323066,-0.5731370671933667
0,cat,Female,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Unknown,under age/weight,stray,0,-0.7270883389880244
0,rabbit,Spayed,normal,owner surrender,0.999315537303217,-0.42169587048231766
0,cat,Unknown,fractious,stray,0.999315537303217,-0.42169587048231766
0,dog,Spayed,normal,owner surrender,6.0013689253935665,1.1069398554352883
0,cat,Neutered,fractious,stray,5.9986310746064335,1.106103163740752
0,dog,Neutered,injured severe,stray,12.999315537303216,3.2455238266697712
0,cat,Male,ill severe,stray,2.001368925393566,-0.11546671028207477
0,dog,Male,normal,stray,2.7707049965776864,0.11964365588259257
0,cat,Female,ill moderate,stray,0.12320328542094455,-0.6894372127338961
0,dog,Spayed,normal,stray,7.000684462696783,1.4123323239409948
0,cat,Male,normal,stray,3.0006844626967832,0.189925758223632
0,cat,Female,under age/weight,stray,0.05475701574264202,-0.7103545050973008
0,cat,Spayed,under age/weight,stray,0.15605749486652978,-0.679396912399462
0,cat,Female,under age/weight,stray,0.019164955509924708,-0.721231497126271
0,cat,Male,under age/weight,stray,0.06023271731690623,-0.7086811217082283
0,cat,Neutered,ill moderate,stray,8.75564681724846,1.948651700138688
0,cat,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Female,under age/weight,stray,0.0027378507871321013,-0.7262516472934881
0,dog,Female,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Male,normal,stray,0.16700889801505817,-0.6760501456213172
0,cat,Male,under age/weight,stray,0.12594113620807665,-0.68860052103936
0,cat,Male,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Female,under age/weight,stray,0.057494866529774126,-0.7095178134027644
0,dog,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
0,dog,Spayed,normal,stray,1.995893223819302,-0.11714009367114711
0,dog,Female,normal,stray,0.16700889801505817,-0.6760501456213172
0,cat,Female,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,dog,Female,normal,stray,4,0.4953182267293386
0,dog,Male,normal,owner surrender,0.02190280629705681,-0.7203948054317348
0,dog,Neutered,injured mild,stray,4.999315537303217,0.8007106952350455
0,dog,Neutered,normal,confiscate,3.9863107460643397,0.4911347682566578
0,dog,Female,ill severe,stray,0.12594113620807665,-0.68860052103936
0,cat,Female,ill moderate,stray,3.0006844626967832,0.189925758223632
0,cat,Male,under age/weight,stray,0.07665982203969883,-0.7036609715410113
0,cat,Male,normal,stray,0.16700889801505817,-0.6760501456213172
0,cat,Female,normal,stray,0.999315537303217,-0.42169587048231766
0,reptile,Unknown,normal,stray,0.2518822724161533,-0.6501127030906956
0,cat,Female,normal,stray,0.32854209445585214,-0.6266853356436825
0,cat,Unknown,under age/weight,stray,0,-0.7270883389880244
0,cat,Unknown,ill severe,stray,0.008213552361396304,-0.7245782639044158
0,dog,Male,normal,stray,4,0.4953182267293386
0,cat,Female,ill moderate,stray,1.998631074606434,-0.11630340197661093
0,dog,Spayed,normal,owner surrender,9.776865160848734,2.2607377022006845
0,cat,Unknown,under age/weight,stray,0.01642710472279261,-0.7220681888208074
0,dog,Male,injured moderate,stray,4,0.4953182267293386
0,cat,Male,fractious,stray,0.08213552361396304,-0.7019875881519388
0,cat,Male,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,dog,Male,injured mild,stray,1.998631074606434,-0.11630340197661093
0,cat,Male,under age/weight,stray,0.024640657084188913,-0.7195581137371987
0,cat,Female,normal,stray,2.001368925393566,-0.11546671028207477
0,dog,Neutered,normal,owner surrender,10.105407255304586,2.361140705545026
0,cat,Male,under age/weight,stray,0.038329911019849415,-0.7153746552645178
0,reptile,Unknown,injured moderate,stray,4.999315537303217,0.8007106952350455
0,rabbit,Spayed,normal,owner surrender,5.9986310746064335,1.106103163740752
0,cat,Female,normal,stray,0.4134154688569473,-0.6007478931130608
0,cat,Spayed,under age/weight,stray,0.07392197125256673,-0.7044976632355474
0,cat,Unknown,under age/weight,stray,0.0027378507871321013,-0.7262516472934881
0,dog,Male,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Female,normal,stray,1.002053388090349,-0.42085917878778145
0,cat,Female,under age/weight,stray,0.06570841889117043,-0.707007738319156
0,cat,Female,under age/weight,stray,0.09308692676249145,-0.6986408213737941
0,cat,Spayed,normal,other,1.995893223819302,-0.11714009367114711
0,dog,Male,normal,confiscate,0.16700889801505817,-0.6760501456213172
0,cat,Female,injured mild,stray,7.000684462696783,1.4123323239409948
0,dog,Female,under age/weight,stray,0.11772758384668036,-0.6911105961229685
0,cat,Female,under age/weight,stray,0.06023271731690623,-0.7086811217082283
0,dog,Neutered,normal,stray,2.620123203285421,0.07362561268310253
0,dog,Neutered,normal,stray,15.641341546885695,4.052931311897188
0,dog,Male,normal,stray,0.999315537303217,-0.42169587048231766
0,dog,Female,injured severe,stray,2.9979466119096507,0.1890890665290957
0,cat,Female,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Male,under age/weight,stray,0.04106776180698152,-0.7145379635699817
0,dog,Male,normal,stray,0.999315537303217,-0.42169587048231766
0,dog,Female,normal,stray,3.0006844626967832,0.189925758223632
0,cat,Female,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,cat,Male,under age/weight,stray,0.07392197125256673,-0.7044976632355474
0,cat,Unknown,under age/weight,stray,0.04380561259411362,-0.7137012718754454
0,cat,Male,under age/weight,stray,0.013689253935660506,-0.7229048805153435
0,guinea pig,Male,normal,stray,0.5010266940451745,-0.5739737588879029
0,cat,Female,normal,owner surrender,2.001368925393566,-0.11546671028207477
0,cat,Unknown,under age/weight,stray,0.0027378507871321013,-0.7262516472934881
0,cat,Female,under age/weight,stray,0.03285420944558522,-0.7170480386535901
0,cat,Male,ill moderate,stray,6.0013689253935665,1.1069398554352883
0,dog,Female,normal,owner surrender,10.225872689938399,2.3979551401046186
0,cat,Male,under age/weight,stray,0.08487337440109514,-0.7011508964574027
0,dog,Male,injured moderate,stray,14.992470910335387,3.8546353802921125
0,cat,Unknown,injured severe,stray,0.2518822724161533,-0.6501127030906956
0,cat,Female,normal,owner surrender,2.001368925393566,-0.11546671028207477
0,dog,Female,normal,stray,4.999315537303217,0.8007106952350455
0,rabbit,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
0,cat,Female,normal,stray,4,0.4953182267293386
0,dog,Spayed,normal,stray,5.779603011635865,1.0391678281778574
0,cat,Male,normal,stray,0.2518822724161533,-0.6501127030906956
0,dog,Female,normal,stray,0.9965776865160849,-0.4225325621768538
0,cat,Female,under age/weight,stray,0.038329911019849415,-0.7153746552645178
0,dog,Spayed,other,stray,13.650924024640657,3.4446564499693832
0,cat,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
0,cat,Unknown,under age/weight,stray,0.0054757015742642025,-0.725414955598952
